Opening log at 2016-05-07 20:53:43.740342
[2016-05-09 06:28:22.428359] <192.168.1.32:58582>: P k
[2016-05-09 06:28:22.450040] <192.168.1.32:58582>: P d
[2016-05-09 06:28:23.293715] <192.168.1.32:58582>: R k
[2016-05-09 06:28:23.293789] <192.168.1.32:58582>: R d
[2016-05-09 06:28:23.293833] <192.168.1.32:58582>: P k
[2016-05-09 06:28:23.293872] <192.168.1.32:58582>: P d
[2016-05-09 06:28:23.293909] <192.168.1.32:58582>: R k
[2016-05-09 06:28:23.293941] <192.168.1.32:58582>: R d
[2016-05-09 06:28:23.301044] <192.168.1.32:58582>: P 
[2016-05-09 06:28:24.293911] <192.168.1.32:58582>: R e
[2016-05-09 06:28:24.294009] <192.168.1.32:58582>: P i
[2016-05-09 06:28:24.294051] <192.168.1.32:58582>: P e
[2016-05-09 06:28:24.294159] <192.168.1.32:58582>: R i
[2016-05-09 06:28:24.294275] <192.168.1.32:58582>: R e
[2016-05-09 06:28:24.294329] <192.168.1.32:58582>: P e
[2016-05-09 06:28:24.365508] <192.168.1.32:58582>: R d
[2016-05-09 06:28:24.374806] <192.168.1.32:58582>: R e
[2016-05-09 06:28:24.395752] <192.168.1.32:58582>: P l
[2016-05-09 06:28:24.404972] <192.168.1.32:58582>: P i
[2016-05-09 06:28:24.415677] <192.168.1.32:58582>: P e
[2016-05-09 06:28:24.433290] <192.168.1.32:58582>: P w
[2016-05-09 06:28:24.445599] <192.168.1.32:58582>: R e
[2016-05-09 06:28:24.477545] <192.168.1.32:58582>: R l
[2016-05-09 06:28:24.497142] <192.168.1.32:58582>: R i
[2016-05-09 06:28:24.601914] <192.168.1.32:58582>: P i
[2016-05-09 06:28:24.610525] <192.168.1.32:58582>: R w
[2016-05-09 06:28:24.644557] <192.168.1.32:58582>: P d
[2016-05-09 06:28:25.314439] <192.168.1.32:58582>: P l
[2016-05-09 06:28:25.314504] <192.168.1.32:58582>: R l
[2016-05-09 06:28:25.314527] <192.168.1.32:58582>: R i
[2016-05-09 06:28:25.314548] <192.168.1.32:58582>: P w
[2016-05-09 06:28:25.314568] <192.168.1.32:58582>: R d
[2016-05-09 06:28:25.314589] <192.168.1.32:58582>: P i
[2016-05-09 06:28:25.792103] <192.168.1.32:58582>: lP i
[2016-05-09 06:28:25.792183] <192.168.1.32:58582>: P d
[2016-05-09 06:28:25.792215] <192.168.1.32:58582>: R d
[2016-05-09 06:28:26.292751] <192.168.1.32:58582>: R i
[2016-05-09 06:28:26.292815] <192.168.1.32:58582>: P w
[2016-05-09 06:28:26.292840] <192.168.1.32:58582>: R P e
[2016-05-09 06:28:26.292861] <192.168.1.32:58582>: R i
[2016-05-09 06:28:26.292911] <192.168.1.32:58582>: R w
[2016-05-09 06:28:26.374855] <192.168.1.32:58582>: P P d
[2016-05-09 06:28:26.393493] <192.168.1.32:58582>: P i
[2016-05-09 06:28:26.441257] <192.168.1.32:58582>: R i
[2016-05-09 06:28:26.452090] <192.168.1.32:58582>: R d
[2016-05-09 06:28:27.297119] <192.168.1.32:58582>: P d
[2016-05-09 06:28:27.297183] <192.168.1.32:58582>: P e
[2016-05-09 06:28:27.297207] <192.168.1.32:58582>: R d
[2016-05-09 06:28:27.297228] <192.168.1.32:58582>: R e
[2016-05-09 06:28:27.297248] <192.168.1.32:58582>: P d
[2016-05-09 06:28:27.297269] <192.168.1.32:58582>: R d
[2016-05-09 06:30:57.092410] <192.168.1.32:58582>: P a
[2016-05-09 06:30:57.227294] <192.168.1.32:58582>: P b
[2016-05-09 06:30:57.792795] <192.168.1.32:58582>: R a
[2016-05-09 06:30:57.792863] <192.168.1.32:58582>: R b
[2016-05-09 06:30:57.792888] <192.168.1.32:58582>: P c
[2016-05-09 06:30:57.792909] <192.168.1.32:58582>: R c
[2016-05-09 06:31:00.196737] <192.168.1.32:58582>: P <Backspace>
[2016-05-09 06:31:00.793773] <192.168.1.32:58582>: R <Backspace>
[2016-05-09 06:31:00.793849] <192.168.1.32:58582>: P <Backspace>
[2016-05-09 06:31:00.793891] <192.168.1.32:58582>: R <Backspace>
[2016-05-09 06:31:00.793929] <192.168.1.32:58582>: P <Backspace>
[2016-05-09 06:31:01.795265] <192.168.1.32:58582>: R <Backspace>
[2016-05-09 06:31:01.795331] <192.168.1.32:58582>: P a
[2016-05-09 06:31:44.216600] Client <192.168.1.32:58754> connected
[2016-05-09 06:31:44.225947] Client <192.168.1.32:58755> connected
[2016-05-09 06:31:44.238762] <192.168.1.32:58754>: Keylogger
[2016-05-09 06:31:44.243193] Client <192.168.1.32:58581> disconnected
[2016-05-09 06:31:44.246378] <192.168.1.32:58754>: SSID: xXSwaggernautsXx
[2016-05-09 06:31:44.337245] <192.168.1.32:58755>: Debug
[2016-05-09 06:31:44.341364] Client <192.168.1.32:58582> disconnected
[2016-05-09 06:31:45.197006] <192.168.1.32:58754>: IP Address: 192.168.137.92
[2016-05-09 06:31:45.197710] <192.168.1.32:58754>: signal strength (RSSI):-55 dBm
[2016-05-09 06:31:45.636541] <192.168.1.32:58755>: P s
[2016-05-09 06:31:45.768812] <192.168.1.32:58755>: R s
[2016-05-09 06:31:49.480070] <192.168.1.32:58755>: P s
[2016-05-09 06:31:49.610112] <192.168.1.32:58755>: R s
[2016-05-09 06:31:54.197100] <192.168.1.32:58755>: P s
[2016-05-09 06:31:54.197181] <192.168.1.32:58755>: R s
[2016-05-09 06:31:54.197551] <192.168.1.32:58755>: P s
[2016-05-09 06:31:54.197649] <192.168.1.32:58755>: R s
[2016-05-09 06:31:54.197684] <192.168.1.32:58755>: P s
[2016-05-09 06:31:55.198005] <192.168.1.32:58755>: R sR s
[2016-05-09 06:31:55.198066] <192.168.1.32:58755>: P s
[2016-05-09 06:31:55.198087] <192.168.1.32:58755>: R s
[2016-05-09 06:31:55.198107] <192.168.1.32:58755>: P s
[2016-05-09 06:31:55.198148] <192.168.1.32:58755>: R s
[2016-05-09 06:31:55.242396] <192.168.1.32:58755>: P sR s
[2016-05-09 06:31:55.321833] <192.168.1.32:58755>: R k
[2016-05-09 06:31:55.367536] <192.168.1.32:58755>: P k
[2016-05-09 06:31:55.465782] <192.168.1.32:58755>: R k
[2016-05-09 06:31:55.617169] <192.168.1.32:58755>: P k
[2016-05-09 06:31:55.721850] <192.168.1.32:58755>: P s
[2016-05-09 06:31:55.731210] <192.168.1.32:58755>: R k
[2016-05-09 06:31:55.868334] <192.168.1.32:58755>: P k
[2016-05-09 06:31:55.878111] <192.168.1.32:58755>: R s
[2016-05-09 06:31:55.955610] <192.168.1.32:58755>: P s
[2016-05-09 06:31:55.965120] <192.168.1.32:58755>: R k
[2016-05-09 06:31:56.036825] <192.168.1.32:58755>: P k
[2016-05-09 06:31:56.696988] <192.168.1.32:58755>: R s
[2016-05-09 06:31:56.697056] <192.168.1.32:58755>: R k
[2016-05-09 06:31:56.697081] <192.168.1.32:58755>: P k
[2016-05-09 06:31:56.697102] <192.168.1.32:58755>: R k
[2016-05-09 06:31:56.697122] <192.168.1.32:58755>: P s
[2016-05-09 06:31:56.697143] <192.168.1.32:58755>: P k
[2016-05-09 06:31:57.698296] <192.168.1.32:58755>: P k
[2016-05-09 06:31:57.700216] <192.168.1.32:58755>: R s
[2016-05-09 06:31:57.700269] <192.168.1.32:58755>: P s
[2016-05-09 06:31:57.700291] <192.168.1.32:58755>: R k
[2016-05-09 06:31:57.700309] <192.168.1.32:58755>: P k
[2016-05-09 06:31:57.780245] <192.168.1.32:58755>: R sR s
[2016-05-09 06:31:57.841361] <192.168.1.32:58755>: P s
[2016-05-09 06:31:57.862918] <192.168.1.32:58755>: P k
[2016-05-09 06:31:57.944103] <192.168.1.32:58755>: R k
[2016-05-09 06:31:57.964320] <192.168.1.32:58755>: R s
[2016-05-09 06:31:58.029118] <192.168.1.32:58755>: P k
[2016-05-09 06:31:58.038336] <192.168.1.32:58755>: P s
[2016-05-09 06:31:58.141848] <192.168.1.32:58755>: R k
[2016-05-09 06:31:58.154901] <192.168.1.32:58755>: R s
[2016-05-09 06:31:58.226803] <192.168.1.32:58755>: P k
[2016-05-09 06:31:58.236293] <192.168.1.32:58755>: P s
[2016-05-09 06:31:58.311948] <192.168.1.32:58755>: R k
[2016-05-09 06:31:58.332174] <192.168.1.32:58755>: R s
[2016-05-09 06:31:58.396487] <192.168.1.32:58755>: P k
[2016-05-09 06:31:58.406693] <192.168.1.32:58755>: P s
[2016-05-09 06:31:58.498027] <192.168.1.32:58755>: R s
[2016-05-09 06:31:58.559908] <192.168.1.32:58755>: P s
[2016-05-09 06:31:58.609514] <192.168.1.32:58755>: R k
[2016-05-09 06:31:59.196774] <192.168.1.32:58755>: R s
[2016-05-09 06:31:59.196839] <192.168.1.32:58755>: P k
[2016-05-09 06:31:59.196863] <192.168.1.32:58755>: P s
[2016-05-09 06:31:59.697289] <192.168.1.32:58755>: R k
[2016-05-09 06:31:59.697354] <192.168.1.32:58755>: P k
[2016-05-09 06:31:59.697379] <192.168.1.32:58755>: R s
[2016-05-09 06:31:59.697400] <192.168.1.32:58755>: R s
[2016-05-09 06:31:59.697420] <192.168.1.32:58755>: P k
[2016-05-09 06:31:59.730233] <192.168.1.32:58755>: P sP s
[2016-05-09 06:31:59.740785] <192.168.1.32:58755>: R k
[2016-05-09 06:31:59.816101] <192.168.1.32:58755>: P k
[2016-05-09 06:31:59.945958] <192.168.1.32:58755>: R k
[2016-05-09 06:32:00.054740] <192.168.1.32:58755>: P k
[2016-05-09 06:32:00.178282] <192.168.1.32:58755>: R k
[2016-05-09 06:32:00.268791] <192.168.1.32:58755>: R s
[2016-05-09 06:32:00.411538] <192.168.1.32:58755>: P s
[2016-05-09 06:32:00.512130] <192.168.1.32:58755>: P k
[2016-05-09 06:32:00.542145] <192.168.1.32:58755>: R s
[2016-05-09 06:32:00.606427] <192.168.1.32:58755>: P s
[2016-05-09 06:32:00.646577] <192.168.1.32:58755>: R k
[2016-05-09 06:32:00.812529] <192.168.1.32:58755>: P k
[2016-05-09 06:32:00.860743] <192.168.1.32:58755>: R s
[2016-05-09 06:32:01.698416] <192.168.1.32:58755>: P s
[2016-05-09 06:32:01.698620] <192.168.1.32:58755>: R k
[2016-05-09 06:32:01.699584] <192.168.1.32:58755>: P k
[2016-05-09 06:32:01.699666] <192.168.1.32:58755>: R s
[2016-05-09 06:32:01.699716] <192.168.1.32:58755>: R k
[2016-05-09 06:32:01.699742] <192.168.1.32:58755>: P s
[2016-05-09 06:32:02.433044] <192.168.1.32:58755>: P P s
[2016-05-09 06:32:02.572836] <192.168.1.32:58755>: R s
[2016-05-09 06:32:02.704179] <192.168.1.32:58755>: P d
[2016-05-09 06:32:02.765979] <192.168.1.32:58755>: R d
[2016-05-09 06:32:02.785609] <192.168.1.32:58755>: P n
[2016-05-09 06:32:02.890927] <192.168.1.32:58755>: P d
[2016-05-09 06:32:02.901357] <192.168.1.32:58755>: R n
[2016-05-09 06:32:02.972939] <192.168.1.32:58755>: R d
[2016-05-09 06:32:03.018945] <192.168.1.32:58755>: P n
[2016-05-09 06:32:03.028747] <192.168.1.32:58755>: P h
[2016-05-09 06:32:03.065529] <192.168.1.32:58755>: P d
[2016-05-09 06:32:03.074171] <192.168.1.32:58755>: R h
[2016-05-09 06:32:03.087115] <192.168.1.32:58755>: R n
[2016-05-09 06:32:03.191725] <192.168.1.32:58755>: P h
[2016-05-09 06:32:03.201966] <192.168.1.32:58755>: R d
[2016-05-09 06:32:03.256983] <192.168.1.32:58755>: P d
[2016-05-09 06:32:03.299195] <192.168.1.32:58755>: R h
[2016-05-09 06:32:04.200227] <192.168.1.32:58755>: P h
[2016-05-09 06:32:04.200312] <192.168.1.32:58755>: R d
[2016-05-09 06:32:04.200345] <192.168.1.32:58755>: P d
[2016-05-09 06:32:04.200372] <192.168.1.32:58755>: R h
[2016-05-09 06:32:04.200403] <192.168.1.32:58755>: R d
[2016-05-09 06:32:04.200523] <192.168.1.32:58755>: P h
[2016-05-09 06:32:04.338875] <192.168.1.32:58755>: P j
[2016-05-09 06:32:04.350204] <192.168.1.32:58755>: P d
[2016-05-09 06:32:04.367235] <192.168.1.32:58755>: P x
[2016-05-09 06:32:04.378156] <192.168.1.32:58755>: R j
[2016-05-09 06:32:04.387484] <192.168.1.32:58755>: R d
[2016-05-09 06:32:04.397944] <192.168.1.32:58755>: R x
[2016-05-09 06:32:04.443205] <192.168.1.32:58755>: P s
[2016-05-09 06:32:04.455567] <192.168.1.32:58755>: P w
[2016-05-09 06:32:04.489909] <192.168.1.32:58755>: R s
[2016-05-09 06:32:04.500652] <192.168.1.32:58755>: R w
[2016-05-09 06:32:04.748877] <192.168.1.32:58755>: P j
[2016-05-09 06:32:04.758462] <192.168.1.32:58755>: P d
[2016-05-09 06:32:04.768257] <192.168.1.32:58755>: P s
[2016-05-09 06:32:04.836284] <192.168.1.32:58755>: R j
[2016-05-09 06:32:05.698619] <192.168.1.32:58755>: R d
[2016-05-09 06:32:05.698683] <192.168.1.32:58755>: R s
[2016-05-09 06:32:05.698707] <192.168.1.32:58755>: P s
[2016-05-09 06:32:05.698728] <192.168.1.32:58755>: P w
[2016-05-09 06:32:05.698748] <192.168.1.32:58755>: R R w
[2016-05-09 06:32:05.794432] <192.168.1.32:58755>: P P s
[2016-05-09 06:32:05.805727] <192.168.1.32:58755>: P w
[2016-05-09 06:32:06.697181] <192.168.1.32:58755>: R s
[2016-05-09 06:32:06.697246] <192.168.1.32:58755>: R w
[2016-05-09 06:32:06.697271] <192.168.1.32:58755>: P x
[2016-05-09 06:32:06.697292] <192.168.1.32:58755>: P s
[2016-05-09 06:32:06.697312] <192.168.1.32:58755>: P w
[2016-05-09 06:32:06.750808] <192.168.1.32:58755>: R xR d
[2016-05-09 06:32:06.761080] <192.168.1.32:58755>: R s
[2016-05-09 06:32:06.773751] <192.168.1.32:58755>: R j
[2016-05-09 06:32:06.818780] <192.168.1.32:58755>: P d
[2016-05-09 06:32:06.860306] <192.168.1.32:58755>: P j
[2016-05-09 06:32:06.919370] <192.168.1.32:58755>: R d
[2016-05-09 06:32:06.983338] <192.168.1.32:58755>: R j
[2016-05-09 06:32:07.005333] <192.168.1.32:58755>: P d
[2016-05-09 06:32:07.068671] <192.168.1.32:58755>: P j
[2016-05-09 06:32:07.110813] <192.168.1.32:58755>: P m
[2016-05-09 06:32:07.120568] <192.168.1.32:58755>: R d
[2016-05-09 06:32:07.157231] <192.168.1.32:58755>: R m
[2016-05-09 06:32:07.168745] <192.168.1.32:58755>: P s
[2016-05-09 06:32:07.182773] <192.168.1.32:58755>: R j
[2016-05-09 06:32:07.195492] <192.168.1.32:58755>: P w
[2016-05-09 06:32:07.269270] <192.168.1.32:58755>: R s
[2016-05-09 06:32:07.285741] <192.168.1.32:58755>: R w
[2016-05-09 06:32:07.297888] <192.168.1.32:58755>: P m
[2016-05-09 06:32:07.309380] <192.168.1.32:58755>: P j
[2016-05-09 06:32:07.319040] <192.168.1.32:58755>: P w
[2016-05-09 06:32:07.329319] <192.168.1.32:58755>: R w
[2016-05-09 06:32:07.369684] <192.168.1.32:58755>: R m
[2016-05-09 06:32:08.198549] <192.168.1.32:58755>: P d
[2016-05-09 06:32:08.198627] <192.168.1.32:58755>: R j
[2016-05-09 06:32:08.198658] <192.168.1.32:58755>: P j
[2016-05-09 06:32:08.198685] <192.168.1.32:58755>: P m
[2016-05-09 06:32:08.201447] <192.168.1.32:58755>: R d
[2016-05-09 06:32:08.201512] <192.168.1.32:58755>: P w
[2016-05-09 06:32:08.479493] <192.168.1.32:58755>: P m
[2016-05-09 06:32:08.488840] <192.168.1.32:58755>: P j
[2016-05-09 06:32:09.198185] <192.168.1.32:58755>: P w
[2016-05-09 06:32:09.198247] <192.168.1.32:58755>: R m
[2016-05-09 06:32:09.198272] <192.168.1.32:58755>: R j
[2016-05-09 06:32:09.198303] <192.168.1.32:58755>: R w
[2016-05-09 06:32:09.198345] <192.168.1.32:58755>: P s
[2016-05-09 06:32:09.198425] <192.168.1.32:58755>: P w
[2016-05-09 06:32:09.254936] <192.168.1.32:58755>: P P d
[2016-05-09 06:32:09.301540] <192.168.1.32:58755>: R j
[2016-05-09 06:32:09.312552] <192.168.1.32:58755>: R d
[2016-05-09 06:32:09.389714] <192.168.1.32:58755>: P j
[2016-05-09 06:32:09.399365] <192.168.1.32:58755>: P d
[2016-05-09 06:32:09.410652] <192.168.1.32:58755>: P s
[2016-05-09 06:32:10.198190] <192.168.1.32:58755>: R d
[2016-05-09 06:32:10.198249] <192.168.1.32:58755>: P d
[2016-05-09 06:32:10.200842] <192.168.1.32:58755>: R j
[2016-05-09 06:32:10.200954] <192.168.1.32:58755>: R d
[2016-05-09 06:32:10.201024] <192.168.1.32:58755>: R s
[2016-05-09 06:32:10.226076] <192.168.1.32:58755>: P mj
[2016-05-09 06:32:10.235541] <192.168.1.32:58755>: R d
[2016-05-09 06:32:10.318036] <192.168.1.32:58755>: P j
[2016-05-09 06:32:10.332770] <192.168.1.32:58755>: P s
[2016-05-09 06:32:10.345208] <192.168.1.32:58755>: R j
[2016-05-09 06:32:11.232797] <192.168.1.32:58755>: R s
[2016-05-09 06:32:11.232862] <192.168.1.32:58755>: P j
[2016-05-09 06:32:11.232886] <192.168.1.32:58755>: P d
[2016-05-09 06:32:11.232937] <192.168.1.32:58755>: R j
[2016-05-09 06:32:11.232959] <192.168.1.32:58755>: R d
[2016-05-09 06:32:11.232980] <192.168.1.32:58755>: P d
[2016-05-09 06:32:11.303675] <192.168.1.32:58755>: P R d
[2016-05-09 06:32:11.322538] <192.168.1.32:58755>: P h
[2016-05-09 06:32:11.394420] <192.168.1.32:58755>: P w
[2016-05-09 06:32:11.409160] <192.168.1.32:58755>: R h
[2016-05-09 06:32:11.419235] <192.168.1.32:58755>: R w
[2016-05-09 06:32:11.695531] <192.168.1.32:58755>: P x
[2016-05-09 06:32:11.707248] <192.168.1.32:58755>: P s
[2016-05-09 06:32:11.717545] <192.168.1.32:58755>: P w
[2016-05-09 06:32:11.733524] <192.168.1.32:58755>: R x
[2016-05-09 06:32:11.742722] <192.168.1.32:58755>: R s
[2016-05-09 06:32:11.752905] <192.168.1.32:58755>: R w
[2016-05-09 06:32:11.859137] <192.168.1.32:58755>: P j
[2016-05-09 06:32:11.869482] <192.168.1.32:58755>: P d
[2016-05-09 06:32:11.881481] <192.168.1.32:58755>: P s
[2016-05-09 06:32:13.198402] <192.168.1.32:58755>: R s
[2016-05-09 06:32:13.199168] <192.168.1.32:58755>: R j
[2016-05-09 06:32:13.199220] <192.168.1.32:58755>: R d
[2016-05-09 06:32:13.199274] <192.168.1.32:58755>: P j
[2016-05-09 06:32:13.199293] <192.168.1.32:58755>: P w
[2016-05-09 06:32:13.199432] <192.168.1.32:58755>: R j
[2016-05-09 06:32:14.198365] <192.168.1.32:58755>: R P m
[2016-05-09 06:32:14.198434] <192.168.1.32:58755>: P j
[2016-05-09 06:32:14.198459] <192.168.1.32:58755>: P w
[2016-05-09 06:32:14.198480] <192.168.1.32:58755>: R m
[2016-05-09 06:32:14.198513] <192.168.1.32:58755>: R j
[2016-05-09 06:32:14.535337] <192.168.1.32:58755>: R wP j
[2016-05-09 06:32:14.550374] <192.168.1.32:58755>: P d
[2016-05-09 06:32:14.556658] <192.168.1.32:58755>: P s
[2016-05-09 06:32:14.571095] <192.168.1.32:58755>: R j
[2016-05-09 06:32:14.594301] <192.168.1.32:58755>: R d
[2016-05-09 06:32:14.606039] <192.168.1.32:58755>: R s
[2016-05-09 06:32:14.622774] <192.168.1.32:58755>: P s
[2016-05-09 06:32:14.638450] <192.168.1.32:58755>: P w
[2016-05-09 06:32:15.200254] <192.168.1.32:58755>: R s
[2016-05-09 06:32:15.200319] <192.168.1.32:58755>: R w
[2016-05-09 06:32:15.200344] <192.168.1.32:58755>: P j
[2016-05-09 06:32:15.200365] <192.168.1.32:58755>: P w
[2016-05-09 06:32:15.697067] <192.168.1.32:58755>: R w
[2016-05-09 06:32:15.697131] <192.168.1.32:58755>: R j
[2016-05-09 06:32:15.697155] <192.168.1.32:58755>: j
[2016-05-09 06:32:15.697177] <192.168.1.32:58755>: P d
[2016-05-09 06:32:15.697197] <192.168.1.32:58755>: R j
[2016-05-09 06:32:15.697218] <192.168.1.32:58755>: R d
[2016-05-09 06:32:15.732789] <192.168.1.32:58755>: P R d
[2016-05-09 06:32:15.742926] <192.168.1.32:58755>: R e
[2016-05-09 06:32:15.783225] <192.168.1.32:58755>: P j
[2016-05-09 06:32:15.872040] <192.168.1.32:58755>: P d
[2016-05-09 06:32:16.698400] <192.168.1.32:58755>: R j
[2016-05-09 06:32:16.700257] <192.168.1.32:58755>: P e
[2016-05-09 06:32:16.700300] <192.168.1.32:58755>: R d
[2016-05-09 06:32:16.700321] <192.168.1.32:58755>: R e
[2016-05-09 06:32:16.700338] <192.168.1.32:58755>: P j
[2016-05-09 06:32:16.886021] <192.168.1.32:58755>: P dP u
[2016-05-09 06:32:16.902786] <192.168.1.32:58755>: P y
[2016-05-09 06:32:16.911795] <192.168.1.32:58755>: P d
[2016-05-09 06:32:16.924824] <192.168.1.32:58755>: R u
[2016-05-09 06:32:16.935602] <192.168.1.32:58755>: R y
[2016-05-09 06:32:16.945305] <192.168.1.32:58755>: R d
[2016-05-09 06:32:17.728279] <192.168.1.32:58755>: P d
[2016-05-09 06:32:17.728345] <192.168.1.32:58755>: R d
[2016-05-09 06:32:17.728723] <192.168.1.32:58755>: P d
[2016-05-09 06:32:17.728758] <192.168.1.32:58755>: P e
[2016-05-09 06:32:17.728781] <192.168.1.32:58755>: R d
[2016-05-09 06:32:18.229098] <192.168.1.32:58755>: R eR h
[2016-05-09 06:32:18.229186] <192.168.1.32:58755>: R e
[2016-05-09 06:32:18.229218] <192.168.1.32:58755>: P d
[2016-05-09 06:32:18.229245] <192.168.1.32:58755>: P e
[2016-05-09 06:32:18.229271] <192.168.1.32:58755>: R e
[2016-05-09 06:32:18.697302] <192.168.1.32:58755>: R R d
[2016-05-09 06:32:18.697380] <192.168.1.32:58755>: R e
[2016-05-09 06:32:18.697412] <192.168.1.32:58755>: P h
[2016-05-09 06:32:19.197319] <192.168.1.32:58755>: P d
[2016-05-09 06:32:19.197397] <192.168.1.32:58755>: R h
[2016-05-09 06:32:19.197429] <192.168.1.32:58755>: R P h
[2016-05-09 06:32:19.197512] <192.168.1.32:58755>: R h
[2016-05-09 06:32:19.197579] <192.168.1.32:58755>: P s
[2016-05-09 06:32:19.319907] <192.168.1.32:58755>: P wP s
[2016-05-09 06:32:19.341157] <192.168.1.32:58755>: R s
[2016-05-09 06:32:19.422491] <192.168.1.32:58755>: P d
[2016-05-09 06:32:19.443228] <192.168.1.32:58755>: P s
[2016-05-09 06:32:19.572160] <192.168.1.32:58755>: R s
[2016-05-09 06:32:19.596495] <192.168.1.32:58755>: R d
[2016-05-09 06:32:19.718016] <192.168.1.32:58755>: P e
[2016-05-09 06:32:19.758437] <192.168.1.32:58755>: P d
[2016-05-09 06:32:20.699183] <192.168.1.32:58755>: P h
[2016-05-09 06:32:20.699250] <192.168.1.32:58755>: R d
[2016-05-09 06:32:20.699275] <192.168.1.32:58755>: R e
[2016-05-09 06:32:20.699297] <192.168.1.32:58755>: R h
[2016-05-09 06:32:20.699317] <192.168.1.32:58755>: P d
[2016-05-09 06:32:20.753731] <192.168.1.32:58755>: P hR h
[2016-05-09 06:32:20.765152] <192.168.1.32:58755>: R d
[2016-05-09 06:32:20.816526] <192.168.1.32:58755>: P d
[2016-05-09 06:32:20.861775] <192.168.1.32:58755>: P h
[2016-05-09 06:32:20.933226] <192.168.1.32:58755>: R h
[2016-05-09 06:32:20.942560] <192.168.1.32:58755>: R d
[2016-05-09 06:32:21.006426] <192.168.1.32:58755>: P d
[2016-05-09 06:32:21.047951] <192.168.1.32:58755>: P h
[2016-05-09 06:32:21.112186] <192.168.1.32:58755>: R h
[2016-05-09 06:32:21.696955] <192.168.1.32:58755>: R d
[2016-05-09 06:32:21.697032] <192.168.1.32:58755>: P d
[2016-05-09 06:32:21.697064] <192.168.1.32:58755>: R d
[2016-05-09 06:32:21.697090] <192.168.1.32:58755>: P d
[2016-05-09 06:32:21.697116] <192.168.1.32:58755>: P h
[2016-05-09 06:32:21.728661] <192.168.1.32:58755>: R h
[2016-05-09 06:32:21.740074] <192.168.1.32:58755>: R d
[2016-05-09 06:32:21.836626] <192.168.1.32:58755>: P h
[2016-05-09 06:32:21.846754] <192.168.1.32:58755>: P d
[2016-05-09 06:32:22.698874] <192.168.1.32:58755>: R h
[2016-05-09 06:32:22.698976] <192.168.1.32:58755>: R d
[2016-05-09 06:32:22.699010] <192.168.1.32:58755>: P h
[2016-05-09 06:32:22.699049] <192.168.1.32:58755>: P d
[2016-05-09 06:32:22.699075] <192.168.1.32:58755>: R h
[2016-05-09 06:32:22.703029] <192.168.1.32:58755>: R d
[2016-05-09 06:32:22.746980] <192.168.1.32:58755>: R h
[2016-05-09 06:32:22.834545] <192.168.1.32:58755>: P h
[2016-05-09 06:32:22.844858] <192.168.1.32:58755>: R d
[2016-05-09 06:32:22.919133] <192.168.1.32:58755>: P d
[2016-05-09 06:32:22.928261] <192.168.1.32:58755>: R h
[2016-05-09 06:32:23.021112] <192.168.1.32:58755>: P h
[2016-05-09 06:32:23.040948] <192.168.1.32:58755>: R d
[2016-05-09 06:32:23.082921] <192.168.1.32:58755>: R h
[2016-05-09 06:32:23.124914] <192.168.1.32:58755>: P d
[2016-05-09 06:32:23.696554] <192.168.1.32:58755>: P h
[2016-05-09 06:32:23.696619] <192.168.1.32:58755>: R d
[2016-05-09 06:32:24.197624] <192.168.1.32:58755>: R h
[2016-05-09 06:32:24.197687] <192.168.1.32:58755>: P d
[2016-05-09 06:32:24.197724] <192.168.1.32:58755>: P h
